Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2018,1,31650,34100,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,612,340.35,DL,0.553,340.37,AA,0.3566,332.04,-1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Philadelphia, PA
(39.951061, -75.16562)"
2018,1,31650,34262,"Minneapolis/St. Paul, MN","Palm Springs, CA",1454,417,263.57,SY,0.562,225.81,SY,0.562,225.81,-1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Palm Springs, CA
(33.830302, -116.546843)"
2018,1,31650,34492,"Minneapolis/St. Paul, MN","Raleigh/Durham, NC",980,311,249.11,DL,0.7667,263.89,WN,0.1177,173.91,-1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Raleigh/Durham, NC
(42.673348, -72.179683)"
2018,1,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,480,287.33,DL,0.7818,318.24,F9,0.1085,101.33,-1,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Salt Lake City, UT
(40.758478, -111.888142)"
2018,1,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",375,1022,278.92,DL,0.4072,280.29,AA,0.2231,262.01,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Pittsburgh, PA
(40.442169, -79.994945)"
2018,1,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",2173,302,300.96,AA,0.5966,295.88,AA,0.5966,295.88,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Tucson, AZ
(35.167852, -103.726151)"
2018,1,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2906,282.01,AA,0.4599,284.67,AA,0.4599,284.67,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Phoenix, AZ
(30.406931, -87.217578)"
2018,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,2235,262.01,AS,0.3115,235.67,AS,0.3115,235.67,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Seattle, WA
(47.603229, -122.33028)"
2018,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",249,2495,189.93,DL,0.3843,197.47,UA,0.2064,188.83,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2018,1,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",929,1230,231.62,WN,0.3551,207.84,WN,0.3551,207.84,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","St. Louis, MO
(38.630276, -90.200309)"
2018,1,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",989,10657,164.94,B6,0.4068,162.74,B6,0.4068,162.74,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Orlando, FL
(28.538331, -81.378879)"
2018,1,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",2619,8522,359.21,UA,0.3083,439.25,VX,0.1275,264.93,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2018,1,31714,31123,"Fort Myers, FL","St. Louis, MO",979,502,191.82,WN,0.7832,200.43,F9,0.1254,104.28,-1,"Fort Myers, FL
(40.253979, -103.801495)","St. Louis, MO
(38.630276, -90.200309)"
2018,1,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",2553,483,271.36,B6,0.3214,231.83,B6,0.3214,231.83,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Sacramento, CA
(38.582087, -121.50012)"
2018,1,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1055,4579,187.59,DL,0.278,197.17,WN,0.1264,158.22,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2018,1,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",1624,772,277.79,UA,0.3621,287.25,WN,0.1535,219.33,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","San Antonio, TX
(29.425173, -98.494599)"
2018,1,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",1188,336,266.92,UA,0.4098,290.43,WN,0.1883,196.24,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Omaha, NE
(46.07035, -93.666319)"
2018,1,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",2481,2077,325.62,DL,0.2781,317.34,AA,0.1509,295.69,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","San Diego, CA
(32.71576, -117.163817)"
2018,1,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",337,344,212.39,DL,0.4652,200.21,DL,0.4652,200.21,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
2018,1,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",1381,230,307.14,AA,0.3441,298.1,WN,0.1979,245.1,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Oklahoma City, OK
(35.468494, -97.521264)"
2018,1,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1077,6188,216.14,B6,0.4635,217.4,UA,0.2272,217.25,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
2018,1,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",2482,1022,259.09,AS,0.3504,211.41,AS,0.3504,211.41,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Portland, OR
(45.516018, -122.681425)"
2018,1,31703,34262,"New York City, NY (Metropolitan Area)","Palm Springs, CA",2381,406,284.63,B6,0.5021,216.77,B6,0.5021,216.77,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Palm Springs, CA
(33.830302, -116.546843)"
2018,1,31703,34321,"New York City, NY (Metropolitan Area)","Portland, ME",284,350,137.75,DL,0.3928,137.99,B6,0.3506,119.3,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Portland, ME
(45.516018, -122.681425)"
2018,1,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",463,2507,160.37,DL,0.3632,161.52,AA,0.2343,155.33,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Raleigh/Durham, NC
(42.673348, -72.179683)"
2018,1,31703,34524,"New York City, NY (Metropolitan Area)","Richmond, VA",325,492,261.18,DL,0.5183,244.29,DL,0.5183,244.29,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Richmond, VA
(37.540759, -77.433932)"
2018,1,31703,34570,"New York City, NY (Metropolitan Area)","Reno, NV",2443,278,260.95,B6,0.489,204.08,B6,0.489,204.08,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Reno, NV
(30.177159, -95.162771)"
2018,1,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",285,621,147.56,DL,0.5059,148.03,B6,0.2828,141.32,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Rochester, NY
(43.155708, -77.612547)"
2018,1,31703,34614,"New York City, NY (Metropolitan Area)","Salt Lake City, UT",2022,1854,328.07,DL,0.6379,357.13,UA,0.1669,322.51,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Salt Lake City, UT
(40.758478, -111.888142)"
2018,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",756,937,153.79,B6,0.3469,125.19,B6,0.3469,125.19,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Savannah, GA
(40.115007, -111.654713)"
2018,1,31703,34986,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",1084,628,229.81,DL,0.3785,229.18,B6,0.2936,212.96,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Sarasota/Bradenton, FL
(27.336483, -82.538602)"
2018,1,31703,35096,"New York City, NY (Metropolitan Area)","Syracuse, NY",223,320,136.79,DL,0.5675,139.02,B6,0.3282,132.47,-1,"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)","Syracuse, NY
(43.047945, -76.147448)"
2018,1,31714,30198,"Fort Myers, FL","Pittsburgh, PA",966,487,160.71,WN,0.7481,161.98,NK,0.1473,84.92,-1,"Fort Myers, FL
(40.253979, -103.801495)","Pittsburgh, PA
(40.442169, -79.994945)"
2018,1,31714,30529,"Fort Myers, FL","Hartford, CT",1180,699,177.57,WN,0.4588,167.21,NK,0.1269,99.96,-1,"Fort Myers, FL
(40.253979, -103.801495)","Hartford, CT
(41.765775, -72.673356)"
2018,1,31714,30693,"Fort Myers, FL","Nashville, TN",722,233,172.26,WN,0.425,185.44,F9,0.2992,91.82,-1,"Fort Myers, FL
(40.253979, -103.801495)","Nashville, TN
(36.166687, -86.779932)"
2018,1,31714,30852,"Fort Myers, FL","Washington, DC (Metropolitan Area)",919,1369,194.68,WN,0.4534,202.74,B6,0.2054,188.45,-1,"Fort Myers, FL
(40.253979, -103.801495)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2018,1,31714,31650,"Fort Myers, FL","Minneapolis/St. Paul, MN",1416,2131,213.82,DL,0.4317,266.5,NK,0.1102,111.78,-1,"Fort Myers, FL
(40.253979, -103.801495)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2018,1,31714,31703,"Fort Myers, FL","New York City, NY (Metropolitan Area)",1120,2878,211.76,B6,0.4298,210.45,B6,0.4298,210.45,-1,"Fort Myers, FL
(40.253979, -103.801495)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2018,1,31714,31986,"Fort Myers, FL","Grand Rapids, MI",1147,384,184.05,WN,0.5696,184.2,F9,0.201,97.55,-1,"Fort Myers, FL
(40.253979, -103.801495)","Grand Rapids, MI
(47.925705, -97.036068)"
2018,1,31714,32337,"Fort Myers, FL","Indianapolis, IN",945,878,185.17,WN,0.7884,190.46,F9,0.1102,106.04,-1,"Fort Myers, FL
(40.253979, -103.801495)","Indianapolis, IN
(39.76845, -86.156212)"
2018,1,31714,32457,"Fort Myers, FL","San Francisco, CA (Metropolitan Area)",2481,169,362.61,AA,0.3053,369.88,AA,0.3053,369.88,-1,"Fort Myers, FL
(40.253979, -103.801495)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2018,1,31714,32575,"Fort Myers, FL","Los Angeles, CA (Metropolitan Area)",2238,242,328.17,AA,0.3261,365.05,UA,0.2038,306.32,-1,"Fort Myers, FL
(40.253979, -103.801495)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2018,1,31714,33198,"Fort Myers, FL","Kansas City, MO",1155,271,203.17,WN,0.6888,203.98,F9,0.1252,100.47,-1,"Fort Myers, FL
(40.253979, -103.801495)","Kansas City, MO
(39.099792, -94.578559)"
2018,1,31714,33342,"Fort Myers, FL","Milwaukee, WI",1183,845,171.22,WN,0.6703,192.45,F9,0.2637,100.02,-1,"Fort Myers, FL
(40.253979, -103.801495)","Milwaukee, WI
(43.041072, -87.909421)"
2018,1,31714,34100,"Fort Myers, FL","Philadelphia, PA",993,858,213.3,AA,0.6813,249.78,F9,0.2567,111.43,-1,"Fort Myers, FL
(40.253979, -103.801495)","Philadelphia, PA
(39.951061, -75.16562)"
2018,1,31721,33195,"Flint, MI","Tampa, FL (Metropolitan Area)",1040,227,150.63,G4,0.6753,117.38,G4,0.6753,117.38,-1,"Flint, MI
(43.00992, -83.685109)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2018,1,31823,33195,"Fort Wayne, IN","Tampa, FL (Metropolitan Area)",912,182,128.16,G4,0.8845,104.06,G4,0.8845,104.06,-1,"Fort Wayne, IN
(41.331128, -73.987189)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2018,1,31823,34082,"Fort Wayne, IN","Punta Gorda, FL",986,189,115.94,G4,1,115.94,G4,1,115.94,-1,"Fort Wayne, IN
(41.331128, -73.987189)","Punta Gorda, FL
(40.881194, -88.628678)"
2018,1,31834,31703,"Fayetteville, AR","New York City, NY (Metropolitan Area)",1159,285,320.31,AA,0.5165,303.84,AA,0.5165,303.84,-1,"Fayetteville, AR
(36.061928, -94.160583)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2018,1,31871,30852,"Greenville/Spartanburg, SC","Washington, DC (Metropolitan Area)",426,236,197.54,AA,0.662,198.31,WN,0.1018,166.68,-1,"Greenville/Spartanburg, SC
(44.513288, -88.013256)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2018,1,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",643,257,206.95,DL,0.3662,211.78,UA,0.3571,203.07,-1,"Greenville/Spartanburg, SC
(44.513288, -88.013256)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2018,1,31871,32467,"Greenville/Spartanburg, SC","Miami, FL (Metropolitan Area)",637,169,191.27,DL,0.3644,253.3,G4,0.3224,86.58,-1,"Greenville/Spartanburg, SC
(44.513288, -88.013256)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2018,1,31986,30466,"Grand Rapids, MI","Phoenix, AZ",1574,261,244.09,G4,0.408,166.99,G4,0.408,166.99,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Phoenix, AZ
(30.406931, -87.217578)"
2018,1,31986,30852,"Grand Rapids, MI","Washington, DC (Metropolitan Area)",528,198,168.67,AA,0.3987,171.5,WN,0.3487,146.63,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2018,1,31986,31454,"Grand Rapids, MI","Orlando, FL",1024,621,163.63,WN,0.4583,168.87,F9,0.307,97.37,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Orlando, FL
(28.538331, -81.378879)"
2018,1,31986,31650,"Grand Rapids, MI","Minneapolis/St. Paul, MN",408,191,245.7,DL,0.8931,251.1,WN,0.0424,168.43,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2018,1,31986,31703,"Grand Rapids, MI","New York City, NY (Metropolitan Area)",656,271,230.03,DL,0.4439,237.61,UA,0.3914,234.68,-1,"Grand Rapids, MI
(47.925705, -97.036068)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2018,1,31986,32211,"Grand Rapids, MI","Las Vegas, NV",1642,244,213.7,G4,0.3863,136.46,G4,0.3863,136.46,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Las Vegas, NV
(36.169202, -115.140597)"
2018,1,31986,32467,"Grand Rapids, MI","Miami, FL (Metropolitan Area)",1214,278,212.94,DL,0.2949,290.22,G4,0.2697,110.2,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2018,1,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",1874,226,296.43,DL,0.3142,331.74,WN,0.2207,243.13,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2018,1,31986,33195,"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",1044,520,161.28,G4,0.456,121.39,G4,0.456,121.39,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2018,1,31986,34082,"Grand Rapids, MI","Punta Gorda, FL",1118,229,115.22,G4,1,115.22,G4,1,115.22,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Punta Gorda, FL
(40.881194, -88.628678)"
2018,1,31986,34761,"Grand Rapids, MI","Sanford, FL",1001,286,109.22,G4,1,109.22,G4,1,109.22,-1,"Grand Rapids, MI
(47.925705, -97.036068)","Sanford, FL
(37.78008, -122.420168)"
2018,1,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",492,385,191.37,DL,0.4582,197.58,AA,0.3771,181.93,-1,"Greensboro/High Point, NC
(36.072701, -79.793899)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2018,1,32070,34761,"Harrisburg, PA","Sanford, FL",827,173,88.65,G4,1,88.65,G4,1,88.65,-1,"Harrisburg, PA
(40.259572, -76.881821)","Sanford, FL
(37.78008, -122.420168)"
2018,1,32206,31453,"Harlingen/San Benito, TX","Houston, TX",295,196,182.6,WN,0.8772,180.91,WN,0.8772,180.91,-1,"Harlingen/San Benito, TX
(40.8078, -73.945801)","Houston, TX
(29.760803, -95.369506)"
2018,1,32206,31650,"Harlingen/San Benito, TX","Minneapolis/St. Paul, MN",1310,212,199.43,SY,0.7302,180.17,SY,0.7302,180.17,-1,"Harlingen/San Benito, TX
(40.8078, -73.945801)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2018,1,32211,30198,"Las Vegas, NV","Pittsburgh, PA",1910,602,187.98,WN,0.5647,204.01,NK,0.2459,85.97,-1,"Las Vegas, NV
(36.169202, -115.140597)","Pittsburgh, PA
(40.442169, -79.994945)"
2018,1,32211,30436,"Las Vegas, NV","Tucson, AZ",364,275,170.66,WN,0.9242,169.02,DL,0.0161,146.64,-1,"Las Vegas, NV
(36.169202, -115.140597)","Tucson, AZ
(35.167852, -103.726151)"
2018,1,32211,30466,"Las Vegas, NV","Phoenix, AZ",276,1881,138.22,WN,0.7135,138.97,WN,0.7135,138.97,-1,"Las Vegas, NV
(36.169202, -115.140597)","Phoenix, AZ
(30.406931, -87.217578)"
2018,1,32211,30559,"Las Vegas, NV","Seattle, WA",867,2672,152.17,AS,0.5232,154.49,WN,0.1744,140.9,-1,"Las Vegas, NV
(36.169202, -115.140597)","Seattle, WA
(47.603229, -122.33028)"
2018,1,32211,30693,"Las Vegas, NV","Nashville, TN",1587,652,208.8,WN,0.7269,221.63,F9,0.1591,101.97,-1,"Las Vegas, NV
(36.169202, -115.140597)","Nashville, TN
(36.166687, -86.779932)"
2018,1,32211,30852,"Las Vegas, NV","Washington, DC (Metropolitan Area)",2106,2281,234.56,WN,0.4123,220.91,WN,0.4123,220.91,-1,"Las Vegas, NV
(36.169202, -115.140597)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
2018,1,32211,30928,"Las Vegas, NV","Wichita, KS",986,206,154.94,WN,0.5589,165.12,G4,0.3099,99.25,-1,"Las Vegas, NV
(36.169202, -115.140597)","Wichita, KS
(39.960481, -75.605214)"
2018,1,32211,31123,"Las Vegas, NV","St. Louis, MO",1371,849,182.28,WN,0.7038,199.86,F9,0.2086,98.65,-1,"Las Vegas, NV
(36.169202, -115.140597)","St. Louis, MO
(38.630276, -90.200309)"
2018,1,32211,31454,"Las Vegas, NV","Orlando, FL",2039,1086,203.4,WN,0.4321,231.62,F9,0.3248,105.91,-1,"Las Vegas, NV
(36.169202, -115.140597)","Orlando, FL
(28.538331, -81.378879)"
2018,1,32211,31650,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,2245,177.34,DL,0.4541,219.22,NK,0.126,94.36,-1,"Las Vegas, NV
(36.169202, -115.140597)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)"
2018,1,32211,31703,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4435,273.05,UA,0.2702,317.44,AA,0.1453,250.75,-1,"Las Vegas, NV
(36.169202, -115.140597)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
2018,1,32211,31775,"Las Vegas, NV","Sioux Falls, SD",1104,223,134.44,G4,0.8452,111.85,G4,0.8452,111.85,-1,"Las Vegas, NV
(36.169202, -115.140597)","Sioux Falls, SD
(43.488765, -96.743185)"
2018,1,32211,31884,"Las Vegas, NV","Spokane, WA",806,402,170.62,WN,0.7336,162.95,WN,0.7336,162.95,-1,"Las Vegas, NV
(36.169202, -115.140597)","Spokane, WA
(47.658999, -117.425022)"
2018,1,32211,32457,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,6586,132.58,WN,0.5551,127.15,WN,0.5551,127.15,-1,"Las Vegas, NV
(36.169202, -115.140597)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
2018,1,32211,32467,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1768,206.03,AA,0.4121,254.52,NK,0.1221,93.57,-1,"Las Vegas, NV
(36.169202, -115.140597)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
2018,1,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6089,128.6,WN,0.5107,138.18,B6,0.1366,90.47,-1,"Las Vegas, NV
(36.169202, -115.140597)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
2018,1,32211,33044,"Las Vegas, NV","Louisville, KY",1624,284,197.65,WN,0.6523,203.78,G4,0.1938,93.95,-1,"Las Vegas, NV
(36.169202, -115.140597)","Louisville, KY
(38.256078, -85.751569)"
2018,1,32211,33192,"Las Vegas, NV","Sacramento, CA",397,919,181.52,WN,0.9093,184.97,B6,0.0388,120.16,-1,"Las Vegas, NV
(36.169202, -115.140597)","Sacramento, CA
(38.582087, -121.50012)"
2018,1,32211,33195,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",1984,778,212.68,WN,0.5488,223.33,F9,0.1782,89.72,-1,"Las Vegas, NV
(36.169202, -115.140597)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
2018,1,32211,33214,"Las Vegas, NV","San Antonio, TX",1069,827,167.78,WN,0.7159,175.91,G4,0.07,97.63,-1,"Las Vegas, NV
(36.169202, -115.140597)","San Antonio, TX
(29.425173, -98.494599)"
2018,1,32211,33244,"Las Vegas, NV","Memphis, TN",1416,319,165.17,G4,0.3175,102.73,F9,0.2998,99.14,-1,"Las Vegas, NV
(36.169202, -115.140597)","Memphis, TN
(35.143378, -90.052136)"
2018,1,32211,33256,"Las Vegas, NV","Mission/McAllen/Edinburg, TX",1210,204,145.88,G4,0.8896,124.12,G4,0.8896,124.12,-1,"Las Vegas, NV
(36.169202, -115.140597)","Mission/McAllen/Edinburg, TX
(43.153621, -93.201042)"
2018,1,32211,33316,"Las Vegas, NV","Omaha, NE",1099,512,175.57,WN,0.7742,183.24,G4,0.1171,100.91,-1,"Las Vegas, NV
(36.169202, -115.140597)","Omaha, NE
(46.07035, -93.666319)"
2018,1,32211,33342,"Las Vegas, NV","Milwaukee, WI",1524,818,168.1,WN,0.6798,186.29,F9,0.2563,99.6,-1,"Las Vegas, NV
(36.169202, -115.140597)","Milwaukee, WI
(43.041072, -87.909421)"
2018,1,32211,33485,"Las Vegas, NV","Madison, WI",1454,167,172.17,F9,0.5873,93.77,F9,0.5873,93.77,-1,"Las Vegas, NV
(36.169202, -115.140597)","Madison, WI
(43.073926, -89.385244)"
2018,1,32211,33495,"Las Vegas, NV","New Orleans, LA",1500,546,181.06,WN,0.5196,219,NK,0.32,89,-1,"Las Vegas, NV
(36.169202, -115.140597)","New Orleans, LA
(29.950621, -90.074948)"
2018,1,32211,33570,"Las Vegas, NV","San Diego, CA",258,1380,128.52,WN,0.8087,130.28,DL,0.15,129.81,-1,"Las Vegas, NV
(36.169202, -115.140597)","San Diego, CA
(32.71576, -117.163817)"
2018,1,32211,33667,"Las Vegas, NV","Norfolk, VA (Metropolitan Area)",2154,181,287.04,AA,0.4803,282.02,WN,0.2267,246.57,-1,"Las Vegas, NV
(36.169202, -115.140597)","Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
2018,1,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,335,195.91,WN,0.6657,213.61,G4,0.1418,94.95,-1,"Las Vegas, NV
(36.169202, -115.140597)","Oklahoma City, OK
(35.468494, -97.521264)"
2018,1,32211,34057,"Las Vegas, NV","Portland, OR",763,1589,141.09,AS,0.4523,144.09,WN,0.3918,140.82,-1,"Las Vegas, NV
(36.169202, -115.140597)","Portland, OR
(45.516018, -122.681425)"
2018,1,32211,34100,"Las Vegas, NV","Philadelphia, PA",2176,1204,239.15,AA,0.5631,286.77,NK,0.1401,111.98,-1,"Las Vegas, NV
(36.169202, -115.140597)","Philadelphia, PA
(39.951061, -75.16562)"
2018,1,32211,34492,"Las Vegas, NV","Raleigh/Durham, NC",2026,600,198.84,WN,0.3789,222.84,F9,0.3693,100.72,-1,"Las Vegas, NV
(36.169202, -115.140597)","Raleigh/Durham, NC
(42.673348, -72.179683)"
2018,1,32211,34524,"Las Vegas, NV","Richmond, VA",2086,166,288.95,AA,0.3407,308.99,WN,0.2244,213.6,-1,"Las Vegas, NV
(36.169202, -115.140597)","Richmond, VA
(37.540759, -77.433932)"
2018,1,32211,34570,"Las Vegas, NV","Reno, NV",345,1018,166.26,WN,0.8822,176.82,G4,0.1062,76.38,-1,"Las Vegas, NV
(36.169202, -115.140597)","Reno, NV
(30.177159, -95.162771)"
2018,1,32211,34614,"Las Vegas, NV","Salt Lake City, UT",368,1107,147.99,DL,0.5208,169.32,WN,0.4541,125.62,-1,"Las Vegas, NV
(36.169202, -115.140597)","Salt Lake City, UT
(40.758478, -111.888142)"
2018,1,32211,34653,"Las Vegas, NV","Tulsa, OK",1076,244,189.79,WN,0.6262,209.24,G4,0.2369,97.09,-1,"Las Vegas, NV
(36.169202, -115.140597)","Tulsa, OK
(61.096484, -160.967455)"
2018,1,32211,34716,"Las Vegas, NV","Stockton, CA",359,214,91.34,G4,1,91.34,G4,1,91.34,-1,"Las Vegas, NV
(36.169202, -115.140597)","Stockton, CA
(37.957541, -121.292451)"
2018,1,32265,34082,"Niagara Falls, NY","Punta Gorda, FL",1129,229,123.86,G4,1,123.86,G4,1,123.86,-1,"Niagara Falls, NY
(43.094464, -79.056432)","Punta Gorda, FL
(40.881194, -88.628678)"
