tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2017,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,5,279.71,AA,0.4762,299.57,DL,0.4048,225.65,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721042315070AUSSWF
Table 1a,2017,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,270,255.31,WN,0.7277,249.37,UA,0.0828,237.13,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721042315304AUSTPA
Table 1a,2017,2,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,10721,AUS,BOS,1698,836,272.09,WN,0.3636,256.13,WN,0.3636,256.13,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",201721042310721AUSBOS
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,12892,BLI,LAX,1071,144,108.13,G4,0.7355,81.51,G4,0.7355,81.51,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066612892BLILAX
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,10800,BLI,BUR,1071,7,264.42,AS,0.9697,262.07,AS,0.9697,262.07,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066610800BLIBUR
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,12954,BLI,LGB,1071,0,556,,,,,,,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066612954BLILGB
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,13891,BLI,ONT,1071,7,180.55,AS,0.9833,182.08,AS,0.9833,182.08,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066613891BLIONT
Table 1a,2017,2,30666,32575,"Bellingham, WA","Los Angeles, CA (Metropolitan Area)",10666,14908,BLI,SNA,1071,23,211.34,AS,0.9577,213.4,AS,0.9577,213.4,"Bellingham, WA
(41.698264, -88.077915)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721066614908BLISNA
Table 1a,2017,2,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,12954,RDM,LGB,751,1,292,DL,1,292,DL,1,292,"Bend/Redmond, OR
(29.721576, -99.071062)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721448912954RDMLGB
Table 1a,2017,2,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,12892,RDM,LAX,751,119,186,AA,0.5375,186.84,AS,0.333,171.27,"Bend/Redmond, OR
(29.721576, -99.071062)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721448912892RDMLAX
Table 1a,2017,2,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,14908,RDM,SNA,751,36,216.44,AS,0.6564,192.55,AS,0.6564,192.55,"Bend/Redmond, OR
(29.721576, -99.071062)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721448914908RDMSNA
Table 1a,2017,2,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,13891,RDM,ONT,751,14,223.07,AS,0.6129,217.98,UA,0.2823,192.61,"Bend/Redmond, OR
(29.721576, -99.071062)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721448913891RDMONT
Table 1a,2017,2,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,10800,RDM,BUR,751,13,226.89,AS,0.7881,230.43,UA,0.1864,222.95,"Bend/Redmond, OR
(29.721576, -99.071062)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721448910800RDMBUR
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12953,BHM,LGA,902,221,294.43,DL,0.7413,306.09,AA,0.1743,271.6,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912953BHMLGA
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,10800,BHM,BUR,1815,15,277.85,WN,0.9259,272.22,WN,0.9259,272.22,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059910800BHMBUR
Table 1a,2017,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,10821,BHM,BWI,682,193,222.92,WN,0.7932,215.13,WN,0.7932,215.13,"Birmingham, AL
(33.522859, -86.807705)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721059910821BHMBWI
Table 1a,2017,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11259,BHM,DAL,597,155,229.25,WN,0.9618,227.4,WN,0.9618,227.4,"Birmingham, AL
(33.522859, -86.807705)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721059911259BHMDAL
Table 1a,2017,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,11278,BHM,DCA,682,120,255.28,AA,0.5354,243.27,AA,0.5354,243.27,"Birmingham, AL
(33.522859, -86.807705)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721059911278BHMDCA
Table 1a,2017,2,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",10599,11298,BHM,DFW,597,228,264.42,AA,0.9484,263.38,AA,0.9484,263.38,"Birmingham, AL
(33.522859, -86.807705)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721059911298BHMDFW
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,11618,BHM,EWR,902,81,290.78,DL,0.534,302.49,WN,0.1019,236.67,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059911618BHMEWR
Table 1a,2017,2,30599,31453,"Birmingham, AL","Houston, TX",10599,12191,BHM,HOU,570,145,241.4,WN,0.9408,238.68,WN,0.9408,238.68,"Birmingham, AL
(33.522859, -86.807705)","Houston, TX
(29.760803, -95.369506)",201721059912191BHMHOU
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12197,BHM,HPN,902,13,310.65,DL,0.7686,311.22,AA,0.1901,287.3,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912197BHMHPN
Table 1a,2017,2,30599,30852,"Birmingham, AL","Washington, DC (Metropolitan Area)",10599,12264,BHM,IAD,682,31,272.69,DL,0.5647,270.73,DL,0.5647,270.73,"Birmingham, AL
(33.522859, -86.807705)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721059912264BHMIAD
Table 1a,2017,2,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,123,261.2,UA,0.8803,258.45,UA,0.8803,258.45,"Birmingham, AL
(33.522859, -86.807705)","Houston, TX
(29.760803, -95.369506)",201721059912266BHMIAH
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12391,BHM,ISP,902,9,244.37,WN,0.878,234.19,WN,0.878,234.19,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912391BHMISP
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,12478,BHM,JFK,902,28,290.28,DL,0.502,310.53,AA,0.4627,268.71,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059912478BHMJFK
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12892,BHM,LAX,1815,151,336.19,WN,0.4894,270.68,WN,0.4894,270.68,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059912892BHMLAX
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,12954,BHM,LGB,1815,1,460,AA,0.3333,388,AA,0.3333,388,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059912954BHMLGB
Table 1a,2017,2,30599,30977,"Birmingham, AL","Chicago, IL",10599,13232,BHM,MDW,584,197,194.59,WN,0.9287,192.28,WN,0.9287,192.28,"Birmingham, AL
(33.522859, -86.807705)","Chicago, IL
(41.775002, -87.696388)",201721059913232BHMMDW
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,13891,BHM,ONT,1815,24,323.74,WN,0.445,308.67,UA,0.1835,270.72,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059913891BHMONT
Table 1a,2017,2,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,156,232.89,UA,0.8188,226.88,UA,0.8188,226.88,"Birmingham, AL
(33.522859, -86.807705)","Chicago, IL
(41.775002, -87.696388)",201721059913930BHMORD
Table 1a,2017,2,30599,32575,"Birmingham, AL","Los Angeles, CA (Metropolitan Area)",10599,14908,BHM,SNA,1815,48,364.76,WN,0.4083,291.07,WN,0.4083,291.07,"Birmingham, AL
(33.522859, -86.807705)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721059914908BHMSNA
Table 1a,2017,2,30599,31703,"Birmingham, AL","New York City, NY (Metropolitan Area)",10599,15070,BHM,SWF,902,2,230,AA,0.7368,224.93,AA,0.7368,224.93,"Birmingham, AL
(33.522859, -86.807705)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721059915070BHMSWF
Table 1a,2017,2,30599,33195,"Birmingham, AL","Tampa, FL (Metropolitan Area)",10599,15304,BHM,TPA,459,249,191.18,WN,0.8333,179.35,WN,0.8333,179.35,"Birmingham, AL
(33.522859, -86.807705)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721059915304BHMTPA
Table 1a,2017,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,13796,BOI,OAK,523,157,207.82,WN,0.9162,204.77,WN,0.9162,204.77,"Boise, ID
(43.597772, -83.884521)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721071313796BOIOAK
Table 1a,2017,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12954,BOI,LGB,688,13,196.87,WN,0.5439,176.19,WN,0.5439,176.19,"Boise, ID
(43.597772, -83.884521)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721071312954BOILGB
Table 1a,2017,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,12892,BOI,LAX,688,348,148.43,DL,0.3373,160.07,G4,0.1761,76.52,"Boise, ID
(43.597772, -83.884521)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721071312892BOILAX
Table 1a,2017,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,10800,BOI,BUR,688,80,173.16,WN,0.7145,162.86,WN,0.7145,162.86,"Boise, ID
(43.597772, -83.884521)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721071310800BOIBUR
Table 1a,2017,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,13891,BOI,ONT,688,90,179.74,WN,0.685,171.94,WN,0.685,171.94,"Boise, ID
(43.597772, -83.884521)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721071313891BOIONT
Table 1a,2017,2,30713,30466,"Boise, ID","Phoenix, AZ",10713,14107,BOI,PHX,735,326,191.09,AA,0.4332,186.22,AA,0.4332,186.22,"Boise, ID
(43.597772, -83.884521)","Phoenix, AZ
(30.406931, -87.217578)",201721071314107BOIPHX
Table 1a,2017,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14771,BOI,SFO,523,113,277.91,UA,0.7936,297.45,AS,0.125,197.34,"Boise, ID
(43.597772, -83.884521)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721071314771BOISFO
Table 1a,2017,2,30713,32457,"Boise, ID","San Francisco, CA (Metropolitan Area)",10713,14831,BOI,SJC,523,166,160.04,AS,0.7707,155.59,AS,0.7707,155.59,"Boise, ID
(43.597772, -83.884521)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721071314831BOISJC
Table 1a,2017,2,30713,32575,"Boise, ID","Los Angeles, CA (Metropolitan Area)",10713,14908,BOI,SNA,688,167,171.99,WN,0.5365,163.21,AS,0.1271,157.81,"Boise, ID
(43.597772, -83.884521)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721071314908BOISNA
Table 1a,2017,2,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",10721,13198,BOS,MCI,1256,518,232.8,WN,0.7346,222.51,WN,0.7346,222.51,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Kansas City, MO
(39.099792, -94.578559)",201721072113198BOSMCI
Table 1a,2017,2,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",10721,10693,BOS,BNA,942,1220,175.3,WN,0.4522,171.29,WN,0.4522,171.29,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Nashville, TN
(36.166687, -86.779932)",201721072110693BOSBNA
Table 1a,2017,2,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,565,149.75,B6,0.8226,147.95,B6,0.8226,147.95,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Buffalo, NY
(39.945422, -78.64671)",201721072110792BOSBUF
Table 1a,2017,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,17,354.98,UA,0.4904,342.16,WN,0.2102,326.85,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721072110800BOSBUR
Table 1a,2017,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,1994,137.47,WN,0.5715,135.8,WN,0.5715,135.8,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721072110821BOSBWI
Table 1a,2017,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,10874,BOS,CAK,563,16,222.14,AA,0.6643,211.31,AA,0.6643,211.31,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721072110874BOSCAK
Table 1a,2017,2,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",10721,10994,BOS,CHS,836,486,234.6,B6,0.7083,234.65,B6,0.7083,234.65,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Charleston, SC
(32.77647, -79.931027)",201721072110994BOSCHS
Table 1a,2017,2,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,11042,BOS,CLE,563,713,165.89,B6,0.5343,153.26,B6,0.5343,153.26,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)",201721072111042BOSCLE
Table 1a,2017,2,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1494,174.59,AA,0.8222,173.52,AA,0.8222,173.52,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Charlotte, NC
(35.222936, -80.840161)",201721072111057BOSCLT
Table 1a,2017,2,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",10721,11066,BOS,CMH,640,610,197.04,WN,0.4652,170.17,WN,0.4652,170.17,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Columbus, OH
(39.962649, -82.996216)",201721072111066BOSCMH
Table 1a,2017,2,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,437,308.67,DL,0.8183,321.58,AA,0.1063,262.51,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Cincinnati, OH
(39.104427, -84.513808)",201721072111193BOSCVG
Table 1a,2017,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,238,190.67,WN,0.9705,188.97,WN,0.9705,188.97,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721072111259BOSDAL
Table 1a,2017,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,3374,170.63,AA,0.6408,170.23,AA,0.6408,170.23,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721072111278BOSDCA
Table 1a,2017,2,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,1864,257.78,UA,0.3988,290.12,WN,0.3159,229.13,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Denver, CO
(39.738453, -104.984853)",201721072111292BOSDEN
Table 1a,2017,2,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11298,BOS,DFW,1562,1766,231.52,AA,0.6389,265.94,B6,0.2196,183.78,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201721072111298BOSDFW
Table 1a,2017,2,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",10721,11433,BOS,DTW,632,1317,181.41,DL,0.6387,196.02,B6,0.276,157.58,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Detroit, MI
(42.332916, -83.047853)",201721072111433BOSDTW
Table 1a,2017,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,11618,BOS,EWR,209,1388,181.25,UA,0.6676,200.8,B6,0.3312,141.57,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721072111618BOSEWR
Table 1a,2017,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,11697,BOS,FLL,1283,1795,180.42,B6,0.5879,209.15,NK,0.2608,107.94,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721072111697BOSFLL
Table 1a,2017,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12191,BOS,HOU,1609,630,171.32,WN,0.6201,177.51,B6,0.3522,155.15,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Houston, TX
(29.760803, -95.369506)",201721072112191BOSHOU
Table 1a,2017,2,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,12264,BOS,IAD,418,803,171.58,UA,0.569,178.43,B6,0.4218,161.55,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721072112264BOSIAD
Table 1a,2017,2,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",10721,12266,BOS,IAH,1609,956,238.87,UA,0.8983,238,DL,0.0399,230.75,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Houston, TX
(29.760803, -95.369506)",201721072112266BOSIAH
Table 1a,2017,2,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",10721,12339,BOS,IND,818,628,211.59,DL,0.4563,242.97,WN,0.4532,172.25,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Indianapolis, IN
(39.76845, -86.156212)",201721072112339BOSIND
Table 1a,2017,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12391,BOS,ISP,209,0,274,AA,1,274,AA,1,274,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721072112391BOSISP
Table 1a,2017,2,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",10721,12451,BOS,JAX,1028,473,222.94,B6,0.6077,231.32,WN,0.1215,176.95,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Jacksonville, FL
(30.325968, -81.65676)",201721072112451BOSJAX
Table 1a,2017,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12478,BOS,JFK,209,804,144.74,B6,0.42,144.18,DL,0.4156,144.01,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721072112478BOSJFK
Table 1a,2017,2,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",10721,12889,BOS,LAS,2381,1369,267,B6,0.4096,318.57,NK,0.1831,131.34,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Las Vegas, NV
(36.169202, -115.140597)",201721072112889BOSLAS
Table 1a,2017,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,3340,302.16,AA,0.2849,311.59,VX,0.1376,287.66,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721072112892BOSLAX
Table 1a,2017,2,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12953,BOS,LGA,209,2430,169.39,DL,0.4808,185.34,B6,0.169,127.57,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721072112953BOSLGA
Table 1a,2017,2,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,225,262.39,B6,0.9581,259.89,B6,0.9581,259.89,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201721072112954BOSLGB
Table 1a,2017,2,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",10721,13204,BOS,MCO,1142,2738,191.04,B6,0.5438,205.45,DL,0.261,184.95,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Orlando, FL
(28.538331, -81.378879)",201721072113204BOSMCO
Table 1a,2017,2,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,826,154.84,WN,0.9729,154.04,WN,0.9729,154.04,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Chicago, IL
(41.775002, -87.696388)",201721072113232BOSMDW
Table 1a,2017,2,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",10721,13244,BOS,MEM,1139,173,290.1,DL,0.4166,311.06,WN,0.1002,236.08,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Memphis, TN
(35.143378, -90.052136)",201721072113244BOSMEM
Table 1a,2017,2,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,13303,BOS,MIA,1283,1103,234.52,AA,0.9153,236.11,DL,0.0587,212.43,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721072113303BOSMIA
Table 1a,2017,2,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,491,190.75,WN,0.6444,176.08,WN,0.6444,176.08,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Milwaukee, WI
(43.041072, -87.909421)",201721072113342BOSMKE
Table 1a,2017,2,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",10721,13487,BOS,MSP,1124,1335,261.09,DL,0.5536,316.8,SY,0.2684,194.11,"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)","Minneapolis/St. Paul, MN
(44.977479, -93.264346)",201721072113487BOSMSP
